idade,data,estado,salario,nivel_educacao,numero_filhos,estado_civil,area_atuacao,anos_experiencia
62,1961-10-21,Roraima,11872.66,Ensino Médio,2,Solteiro,Tecnologia,12
65,1958-11-17,Santa Catarina,6362.58,Ensino Médio,0,Solteiro,Comércio,0
53,1970-09-06,Paraíba,2696.23,Ensino Fundamental,0,Casado,Educação,26
27,1996-12-11,Mato Grosso,11627.6,Ensino Superior,0,Casado,Indústria,8
23,2000-07-17,Mato Grosso do Sul,6202.45,Ensino Médio,1,Divorciado,Saúde,0
30,1994-03-13,Rio Grande do Norte,5624.75,Ensino Médio,1,Casado,Educação,5
84,1939-12-16,São Paulo,4692.22,Ensino Médio,2,Solteiro,Saúde,0
60,1963-04-22,Espírito Santo,3892.88,Ensino Médio,0,Casado,Educação,6
57,1966-11-23,Mato Grosso do Sul,4029.47,Ensino Fundamental,1,Divorciado,Saúde,5
27,1996-05-16,Paraná,5300.59,Ensino Médio,1,Solteiro,Tecnologia,2
22,2001-05-05,Mato Grosso,6337.23,Ensino Superior,1,Casado,Saúde,2
23,2000-07-17,Paraná,2386.91,Ensino Fundamental,0,Solteiro,Comércio,3
21,2002-11-17,Santa Catarina,4192.02,Ensino Superior,1,Solteiro,Tecnologia,0
42,1981-06-03,São Paulo,8138.24,Ensino Superior,0,Divorciado,Comércio,1
43,1981-02-27,Maranhão,7947.45,Ensino Médio,0,Casado,Educação,10
24,2000-01-12,Paraná,9367.7,Ensino Superior,2,Solteiro,Tecnologia,0
62,1961-07-08,Distrito Federal,14461.81,Ensino Superior,0,Casado,Comércio,20
31,1992-07-27,Amazonas,6274.09,Ensino Médio,1,Casado,Comércio,7
18,2005-12-10,Rondônia,3523.13,Ensino Fundamental,1,Casado,Comércio,0
23,2001-01-30,Sergipe,2499.17,Ensino Fundamental,1,Solteiro,Comércio,0
26,1997-08-26,Sergipe,4859.2,Ensino Fundamental,0,Solteiro,Saúde,5
42,1982-04-11,Minas Gerais,1879.13,Ensino Fundamental,0,Casado,Educação,3
61,1962-07-25,Maranhão,5299.09,Ensino Médio,0,Casado,Comércio,3
32,1992-01-17,Piauí,3978.18,Ensino Médio,0,Casado,Saúde,8
46,1978-02-21,Mato Grosso do Sul,11284.38,Ensino Médio,0,Solteiro,Tecnologia,25
36,1988-03-30,Rondônia,10290.32,Ensino Superior,1,Casado,Saúde,14
28,1996-03-21,Pernambuco,5990.47,Ensino Médio,1,Casado,Educação,1
64,1959-10-27,Rio Grande do Sul,6633.48,Ensino Superior,1,Casado,Educação,28
46,1978-03-27,Bahia,12640.97,Pós-graduação,0,Solteiro,Tecnologia,23
33,1990-05-19,Amazonas,4312.23,Ensino Médio,0,Solteiro,Indústria,14
42,1981-10-30,Espírito Santo,5925.0,Ensino Médio,0,Casado,Comércio,2
18,2005-09-21,Amazonas,3485.74,Ensino Superior,1,Casado,Educação,0
32,1991-05-19,Mato Grosso do Sul,10707.89,Ensino Superior,2,Casado,Tecnologia,5
39,1984-07-03,Paraná,8973.07,Ensino Superior,0,Solteiro,Indústria,3
25,1998-11-21,Amazonas,3813.92,Ensino Médio,1,Casado,Indústria,3
33,1990-08-21,Amapá,3521.36,Ensino Médio,3,Casado,Tecnologia,0
54,1969-10-07,Santa Catarina,8347.36,Ensino Superior,3,Solteiro,Comércio,11
55,1968-05-07,Maranhão,9266.98,Ensino Superior,0,Casado,Indústria,15
23,2000-12-14,Distrito Federal,5813.17,Ensino Superior,0,Solteiro,Comércio,2
21,2002-08-08,São Paulo,3841.92,Ensino Médio,0,Casado,Educação,1
36,1987-09-12,Paraná,6929.56,Ensino Médio,1,Solteiro,Educação,5
23,2001-01-14,Paraíba,7607.01,Ensino Médio,2,Solteiro,Saúde,5
53,1971-02-15,Acre,9493.27,Ensino Médio,0,Casado,Educação,25
49,1975-02-26,São Paulo,16748.24,Ensino Superior,1,Casado,Saúde,29
33,1991-03-12,Minas Gerais,11553.36,Ensino Superior,2,Casado,Comércio,12
38,1986-02-23,Bahia,6726.08,Ensino Médio,1,Divorciado,Educação,9
62,1962-01-09,Pará,9132.9,Ensino Médio,2,Solteiro,Saúde,22
40,1983-05-17,Rondônia,4013.78,Ensino Médio,0,Casado,Educação,17
41,1982-12-02,Bahia,3342.46,Ensino Médio,1,Casado,Educação,1
40,1983-08-13,Paraná,6161.36,Ensino Médio,2,Casado,Indústria,19
35,1988-08-29,Acre,4461.64,Ensino Superior,1,Casado,Educação,8
47,1976-07-23,Goiás,4547.82,Ensino Médio,1,Casado,Saúde,17
21,2003-03-15,Rio Grande do Sul,8355.17,Ensino Médio,0,Divorciado,Tecnologia,2
25,1998-10-21,Rio de Janeiro,9419.82,Ensino Superior,0,Casado,Educação,6
36,1987-11-10,Rio Grande do Sul,10507.87,Ensino Superior,0,Casado,Tecnologia,14
43,1981-02-27,Mato Grosso,5564.1,Ensino Fundamental,3,Casado,Tecnologia,14
32,1992-04-11,Tocantins,4283.47,Ensino Fundamental,3,Casado,Educação,9
63,1961-03-20,Amapá,5538.58,Ensino Fundamental,1,Divorciado,Saúde,34
39,1984-09-01,Rio Grande do Sul,3903.55,Ensino Fundamental,1,Casado,Comércio,7
22,2002-01-08,Goiás,4081.96,Ensino Médio,2,Casado,Indústria,0
60,1964-03-17,Maranhão,9634.64,Ensino Médio,0,Solteiro,Tecnologia,19
50,1973-07-21,Rondônia,9144.73,Ensino Superior,4,Casado,Indústria,7
59,1965-03-18,São Paulo,11449.81,Ensino Médio,2,Solteiro,Tecnologia,18
59,1965-02-16,Acre,11044.15,Ensino Superior,2,Casado,Saúde,6
32,1991-05-12,Santa Catarina,11192.97,Ensino Médio,1,Casado,Tecnologia,14
24,1999-08-21,Pernambuco,6298.72,Ensino Médio,0,Casado,Comércio,5
29,1994-04-28,Rio Grande do Sul,7588.82,Ensino Médio,1,Divorciado,Tecnologia,9
56,1967-11-07,Pará,2593.71,Ensino Fundamental,0,Casado,Educação,5
36,1987-06-04,Rio Grande do Sul,16552.34,Pós-graduação,1,Casado,Tecnologia,10
58,1965-07-02,Tocantins,9349.04,Ensino Superior,0,Casado,Saúde,4
48,1975-08-22,Goiás,12976.82,Ensino Superior,3,Solteiro,Saúde,11
26,1998-01-13,Sergipe,3507.94,Ensino Médio,1,Casado,Comércio,5
48,1975-12-12,Ceará,10210.9,Pós-graduação,1,Casado,Tecnologia,3
48,1976-03-09,Paraíba,9815.02,Ensino Médio,0,Divorciado,Tecnologia,10
25,1999-02-19,Acre,4625.96,Ensino Fundamental,0,Solteiro,Tecnologia,1
76,1947-05-26,Espírito Santo,14096.54,Ensino Médio,1,Solteiro,Saúde,43
57,1966-10-04,Pernambuco,8460.43,Ensino Médio,2,Casado,Educação,33
24,2000-02-09,Acre,2747.99,Ensino Médio,0,Divorciado,Indústria,6
29,1994-10-18,São Paulo,5655.36,Ensino Médio,1,Solteiro,Indústria,8
45,1979-02-20,Rio Grande do Sul,4484.91,Ensino Médio,2,Casado,Saúde,4
29,1995-03-15,Paraíba,2240.35,Ensino Fundamental,1,Casado,Educação,6
20,2003-07-02,Espírito Santo,7021.6,Ensino Superior,0,Casado,Saúde,2
52,1971-05-13,Piauí,6610.04,Ensino Médio,1,Casado,Educação,19
65,1958-04-20,São Paulo,9654.86,Ensino Médio,0,Casado,Saúde,32
43,1980-10-18,Alagoas,5338.09,Ensino Médio,1,Casado,Tecnologia,24
44,1980-01-10,Roraima,5222.01,Ensino Médio,2,Solteiro,Educação,12
53,1971-04-08,Santa Catarina,7809.4,Ensino Médio,1,Casado,Tecnologia,18
49,1974-12-07,Rondônia,5269.47,Ensino Médio,0,Solteiro,Saúde,11
34,1989-11-05,Mato Grosso do Sul,4291.71,Ensino Fundamental,0,Casado,Saúde,14
34,1989-05-21,Mato Grosso,4652.77,Ensino Fundamental,0,Casado,Saúde,10
18,2005-08-04,Mato Grosso,2710.44,Ensino Médio,1,Solteiro,Indústria,0
37,1987-02-26,Rio Grande do Sul,9536.36,Ensino Superior,1,Solteiro,Educação,14
49,1975-04-11,Maranhão,4178.35,Ensino Fundamental,1,Casado,Indústria,3
35,1989-01-27,Pernambuco,3956.12,Ensino Fundamental,3,Solteiro,Educação,1
60,1963-09-08,Roraima,4710.27,Ensino Médio,0,Solteiro,Educação,16
35,1988-07-11,Piauí,9823.86,Ensino Superior,3,Casado,Tecnologia,7
31,1992-12-22,São Paulo,7461.62,Ensino Superior,0,Solteiro,Indústria,1
61,1962-07-19,Minas Gerais,6031.75,Ensino Superior,3,Solteiro,Comércio,6
26,1997-10-19,Pará,8117.21,Ensino Médio,0,Casado,Tecnologia,3
63,1961-03-01,Rio Grande do Sul,13775.22,Ensino Superior,4,Casado,Comércio,16
61,1962-07-08,Amapá,5895.51,Ensino Médio,1,Casado,Indústria,9
50,1973-06-08,Sergipe,3134.36,Ensino Fundamental,1,Casado,Comércio,11
45,1978-05-17,Acre,9806.6,Ensino Superior,1,Casado,Comércio,4
53,1970-05-26,Minas Gerais,3681.07,Ensino Fundamental,0,Divorciado,Comércio,21
28,1995-12-01,Maranhão,9123.19,Ensino Superior,0,Casado,Indústria,8
56,1967-06-22,Paraíba,5495.38,Ensino Médio,2,Casado,Educação,0
49,1975-02-12,Piauí,8288.65,Ensino Médio,0,Casado,Tecnologia,30
34,1989-11-29,Minas Gerais,3359.25,Ensino Fundamental,0,Solteiro,Saúde,14
62,1961-04-18,Roraima,2851.6,Ensino Fundamental,0,Solteiro,Comércio,11
56,1967-11-09,Pará,3291.84,Ensino Médio,0,Casado,Indústria,4
26,1998-03-21,São Paulo,4672.01,Ensino Médio,2,Solteiro,Comércio,7
45,1978-10-23,Rio Grande do Norte,11118.77,Ensino Superior,1,Solteiro,Indústria,12
63,1960-10-06,Pará,8619.18,Ensino Médio,0,Solteiro,Educação,11
36,1987-10-04,Rio Grande do Norte,6676.27,Ensino Médio,0,Casado,Tecnologia,6
60,1963-08-29,Acre,7147.12,Ensino Médio,0,Casado,Comércio,0
40,1983-07-02,Paraíba,13287.4,Pós-graduação,1,Casado,Educação,19
49,1974-10-03,Mato Grosso do Sul,3809.28,Ensino Fundamental,0,Casado,Educação,27
25,1999-01-18,Ceará,4068.64,Ensino Médio,0,Casado,Indústria,1
40,1984-03-28,Pernambuco,7608.56,Pós-graduação,3,Solteiro,Saúde,10
20,2003-06-27,Espírito Santo,5677.12,Ensino Superior,3,Casado,Indústria,0
59,1965-03-31,Distrito Federal,5828.39,Ensino Médio,0,Solteiro,Indústria,20
34,1990-03-15,Mato Grosso do Sul,6278.61,Ensino Fundamental,2,Casado,Tecnologia,9
22,2001-07-09,Rondônia,3009.31,Ensino Médio,0,Casado,Saúde,2
38,1985-08-03,Rio de Janeiro,3966.13,Ensino Médio,1,Casado,Comércio,17
34,1989-08-11,Paraíba,9355.3,Ensino Médio,3,Solteiro,Tecnologia,14
22,2001-08-06,Maranhão,8817.39,Ensino Superior,0,Solteiro,Educação,3
20,2004-03-27,Amazonas,3595.06,Ensino Médio,1,Solteiro,Educação,2
38,1986-02-23,Paraná,7356.61,Ensino Médio,0,Solteiro,Saúde,3
38,1985-09-16,Roraima,3924.69,Ensino Médio,0,Casado,Comércio,3
26,1997-07-07,Bahia,6458.0,Ensino Médio,1,Casado,Comércio,3
30,1994-03-13,São Paulo,5587.77,Ensino Médio,0,Casado,Comércio,7
35,1988-07-26,Maranhão,4006.93,Ensino Médio,0,Casado,Tecnologia,9
54,1969-11-01,Goiás,5771.91,Ensino Médio,2,Viúvo,Indústria,3
41,1983-01-23,Pará,9694.82,Ensino Médio,1,Solteiro,Tecnologia,13
27,1997-01-17,Rondônia,7458.64,Ensino Superior,0,Casado,Saúde,8
27,1996-09-21,Paraíba,7917.58,Ensino Médio,1,Casado,Indústria,7
50,1974-02-20,Espírito Santo,10262.94,Ensino Superior,1,Solteiro,Indústria,23
38,1985-06-02,Santa Catarina,5679.23,Ensino Médio,1,Divorciado,Educação,17
48,1976-02-18,Rio de Janeiro,10981.76,Pós-graduação,1,Casado,Tecnologia,5
37,1986-08-16,Pará,5041.61,Ensino Médio,0,Casado,Saúde,10
51,1973-02-11,Distrito Federal,13024.44,Ensino Superior,0,Solteiro,Indústria,24
46,1977-10-16,Alagoas,3930.57,Ensino Médio,3,Casado,Comércio,5
52,1971-04-21,Amazonas,13117.44,Pós-graduação,4,Solteiro,Indústria,30
21,2003-03-27,Bahia,6930.12,Ensino Superior,0,Casado,Indústria,2
43,1981-01-15,Amapá,11453.62,Ensino Superior,4,Casado,Indústria,7
48,1975-06-24,Sergipe,5912.7,Ensino Fundamental,2,Casado,Comércio,24
46,1977-08-06,Mato Grosso,5844.11,Ensino Médio,1,Casado,Saúde,16
51,1973-03-13,Distrito Federal,5727.22,Ensino Médio,0,Casado,Tecnologia,13
21,2002-09-25,Sergipe,4358.34,Ensino Médio,0,Solteiro,Educação,1
31,1993-04-03,Espírito Santo,7360.11,Ensino Médio,5,Solteiro,Indústria,5
19,2004-05-24,Espírito Santo,5513.97,Ensino Médio,0,Solteiro,Saúde,1
26,1997-05-11,Pará,5149.17,Ensino Médio,0,Casado,Educação,0
28,1995-12-14,Piauí,3423.3,Ensino Médio,0,Solteiro,Comércio,0
41,1982-08-26,Minas Gerais,2855.14,Ensino Fundamental,3,Solteiro,Comércio,19
26,1998-03-09,Goiás,2579.35,Ensino Fundamental,1,Divorciado,Indústria,0
80,1944-02-23,Pernambuco,15604.09,Pós-graduação,0,Solteiro,Saúde,46
27,1996-05-16,Sergipe,4253.31,Ensino Superior,0,Casado,Saúde,3
47,1976-06-22,Acre,6312.98,Ensino Superior,3,Casado,Comércio,0
48,1975-09-12,Acre,4504.27,Ensino Fundamental,3,Casado,Indústria,6
79,1944-04-28,Rio Grande do Norte,5615.59,Ensino Médio,1,Solteiro,Saúde,26
48,1975-07-23,Amazonas,9689.01,Ensino Médio,1,Casado,Tecnologia,15
56,1968-01-19,Rio Grande do Sul,11597.23,Ensino Superior,1,Casado,Indústria,3
50,1973-10-03,Acre,11614.44,Ensino Superior,0,Solteiro,Saúde,26
30,1993-09-24,Piauí,6665.98,Ensino Médio,0,Casado,Comércio,9
21,2003-03-22,Piauí,6398.33,Ensino Médio,0,Casado,Tecnologia,3
39,1985-02-01,Tocantins,4765.58,Ensino Médio,1,Casado,Indústria,19
44,1980-02-16,Paraíba,11335.0,Ensino Médio,0,Divorciado,Tecnologia,17
36,1988-03-29,Roraima,3645.28,Ensino Superior,0,Casado,Comércio,2
33,1990-08-22,Santa Catarina,2735.6,Ensino Fundamental,1,Casado,Tecnologia,5
58,1966-01-14,Rio Grande do Sul,11141.0,Ensino Superior,0,Solteiro,Saúde,29
24,1999-10-01,Roraima,2115.09,Ensino Fundamental,1,Casado,Tecnologia,4
32,1992-01-21,Rio Grande do Norte,6981.24,Ensino Médio,2,Casado,Comércio,11
50,1974-01-03,Pernambuco,10653.47,Ensino Superior,0,Casado,Saúde,16
29,1995-03-09,Distrito Federal,10649.19,Ensino Superior,2,Casado,Comércio,9
33,1991-02-26,Amazonas,9484.93,Ensino Superior,0,Solteiro,Educação,5
39,1984-04-20,Rio Grande do Sul,7876.73,Ensino Médio,0,Casado,Educação,14
20,2003-05-05,Santa Catarina,5756.17,Ensino Superior,2,Casado,Educação,0
43,1980-12-27,Amapá,5558.12,Ensino Superior,3,Casado,Comércio,10
25,1998-05-24,Goiás,7430.25,Ensino Superior,1,Casado,Tecnologia,0
61,1962-07-04,Pará,10702.92,Ensino Médio,3,Solteiro,Indústria,34
35,1988-09-20,São Paulo,6579.29,Ensino Superior,1,Divorciado,Tecnologia,7
58,1965-11-04,Maranhão,6275.0,Ensino Médio,1,Solteiro,Comércio,38
52,1972-01-25,Roraima,8233.91,Ensino Médio,0,Casado,Comércio,27
36,1987-11-28,Tocantins,7704.54,Ensino Médio,5,Casado,Indústria,6
26,1997-11-30,Minas Gerais,4827.15,Ensino Superior,1,Casado,Educação,8
57,1966-10-30,Distrito Federal,5486.65,Ensino Médio,2,Casado,Indústria,7
33,1990-12-20,Amapá,8639.75,Ensino Médio,0,Casado,Tecnologia,11
69,1954-12-16,Roraima,5312.66,Ensino Médio,2,Casado,Tecnologia,19
25,1998-09-01,Amazonas,5048.66,Ensino Médio,0,Casado,Comércio,7
48,1975-10-05,Rio Grande do Norte,5296.47,Ensino Médio,2,Casado,Saúde,20
36,1988-02-19,Distrito Federal,4429.97,Ensino Médio,1,Casado,Comércio,9
32,1992-02-25,Paraíba,9006.12,Ensino Superior,0,Casado,Educação,13
33,1990-12-03,Distrito Federal,8285.74,Ensino Superior,0,Casado,Saúde,15
42,1981-06-05,Alagoas,9220.03,Ensino Médio,0,Solteiro,Tecnologia,18
45,1979-02-06,Pará,3718.22,Ensino Fundamental,0,Casado,Saúde,6
63,1961-02-13,Paraná,4946.04,Ensino Superior,0,Casado,Educação,5
53,1970-11-08,Maranhão,6124.12,Ensino Médio,0,Casado,Indústria,34
29,1994-04-14,Rio Grande do Norte,6463.82,Ensino Médio,1,Casado,Tecnologia,9
34,1989-11-03,Pernambuco,10455.93,Ensino Médio,1,Casado,Tecnologia,10
55,1968-09-14,Pernambuco,4811.51,Ensino Fundamental,2,Divorciado,Tecnologia,3
49,1974-07-09,Maranhão,4261.89,Ensino Médio,0,Solteiro,Educação,23
29,1994-04-18,Distrito Federal,8008.7,Ensino Médio,1,Casado,Saúde,8
57,1966-10-08,Amazonas,5075.51,Ensino Médio,2,Casado,Indústria,9
53,1971-02-03,Rio Grande do Norte,8064.68,Ensino Médio,3,Solteiro,Comércio,14
19,2004-09-19,Amapá,8942.77,Ensino Superior,2,Casado,Indústria,0
62,1961-08-08,Minas Gerais,17123.48,Ensino Superior,2,Casado,Tecnologia,30
48,1976-03-05,Bahia,7402.55,Ensino Médio,1,Casado,Educação,17
30,1993-08-20,Maranhão,3945.51,Ensino Médio,3,Casado,Educação,11
29,1995-02-02,Espírito Santo,6002.53,Ensino Médio,2,Casado,Educação,2
41,1982-10-16,São Paulo,8963.51,Ensino Superior,2,Casado,Indústria,22
60,1963-08-09,Distrito Federal,3363.21,Ensino Fundamental,1,Casado,Educação,31
25,1999-02-22,Acre,3602.98,Ensino Fundamental,0,Solteiro,Tecnologia,1
43,1981-02-21,Pará,12316.62,Ensino Médio,2,Casado,Tecnologia,15
65,1958-12-06,Goiás,24706.59,Ensino Superior,1,Solteiro,Tecnologia,43
34,1989-08-29,Goiás,3802.41,Ensino Fundamental,0,Solteiro,Educação,9
26,1998-03-10,Acre,10464.98,Ensino Superior,0,Casado,Saúde,0
50,1974-02-22,Amazonas,10110.35,Ensino Médio,1,Solteiro,Saúde,23
46,1977-05-10,Sergipe,7914.67,Ensino Médio,2,Solteiro,Educação,9
54,1969-09-12,Rondônia,6423.14,Ensino Fundamental,0,Casado,Indústria,31
22,2001-07-19,Rio Grande do Sul,1766.3,Ensino Fundamental,0,Casado,Saúde,1
37,1986-08-03,Rondônia,5460.04,Ensino Médio,0,Casado,Saúde,2
48,1976-03-10,Santa Catarina,10831.93,Ensino Médio,0,Casado,Tecnologia,13
48,1976-03-02,Sergipe,14384.2,Ensino Superior,1,Solteiro,Tecnologia,29
27,1996-04-26,Alagoas,10375.12,Ensino Superior,0,Solteiro,Indústria,8
27,1996-06-14,Rio Grande do Norte,4487.14,Ensino Médio,1,Casado,Comércio,4
31,1993-03-18,Espírito Santo,4802.35,Ensino Médio,1,Solteiro,Educação,2
41,1982-05-13,Rio Grande do Norte,6222.05,Ensino Médio,0,Casado,Saúde,7
39,1985-01-16,Distrito Federal,7334.53,Ensino Médio,4,Casado,Comércio,15
59,1964-07-29,São Paulo,8716.02,Ensino Médio,1,Solteiro,Tecnologia,13
23,2001-01-22,Acre,4719.7,Ensino Médio,3,Casado,Tecnologia,2
21,2002-11-01,Rondônia,4112.29,Ensino Médio,2,Solteiro,Indústria,3
23,2000-10-26,Roraima,2501.24,Ensino Médio,0,Casado,Indústria,1
20,2003-12-29,Distrito Federal,3011.15,Ensino Fundamental,1,Divorciado,Indústria,1
18,2006-04-05,Acre,5144.24,Ensino Médio,0,Casado,Comércio,0
46,1977-11-24,São Paulo,6342.92,Ensino Médio,0,Casado,Saúde,5
30,1994-04-11,Distrito Federal,5264.61,Ensino Médio,1,Casado,Saúde,12
62,1961-12-20,Bahia,6294.09,Ensino Médio,1,Solteiro,Saúde,11
49,1974-09-01,Piauí,4289.19,Ensino Médio,0,Casado,Educação,12
36,1988-04-07,Distrito Federal,6156.83,Ensino Médio,0,Casado,Indústria,15
56,1967-09-27,Alagoas,3297.01,Ensino Médio,2,Solteiro,Indústria,5
57,1966-11-22,Acre,8495.06,Ensino Superior,0,Solteiro,Comércio,5
63,1960-04-17,Rio de Janeiro,4995.04,Ensino Médio,0,Solteiro,Saúde,19
46,1978-02-02,Acre,13057.53,Ensino Superior,1,Divorciado,Comércio,21
32,1991-12-28,Mato Grosso do Sul,4521.88,Ensino Médio,3,Solteiro,Saúde,0
26,1997-12-20,Goiás,7813.9,Ensino Médio,2,Casado,Tecnologia,3
30,1994-01-16,Ceará,4797.04,Ensino Médio,0,Casado,Tecnologia,4
33,1991-02-04,Rondônia,2938.62,Ensino Fundamental,2,Solteiro,Comércio,6
38,1985-05-24,Santa Catarina,3783.96,Ensino Médio,0,Solteiro,Indústria,11
21,2002-08-28,Rio Grande do Sul,4319.81,Ensino Médio,1,Casado,Comércio,1
26,1997-10-26,Amazonas,5609.96,Ensino Médio,0,Casado,Tecnologia,2
65,1958-09-18,Piauí,9459.36,Ensino Fundamental,4,Solteiro,Tecnologia,23
28,1995-07-12,Alagoas,3530.62,Ensino Médio,0,Casado,Comércio,3
20,2004-03-07,Rio de Janeiro,4073.88,Ensino Médio,3,Viúvo,Comércio,2
19,2005-03-01,Roraima,4500.98,Ensino Médio,1,Casado,Saúde,0
39,1984-07-16,Sergipe,5128.45,Ensino Médio,2,Solteiro,Tecnologia,10
20,2003-06-01,Amazonas,5313.51,Ensino Médio,1,Casado,Saúde,0
26,1997-04-27,Pará,5689.25,Ensino Médio,1,Solteiro,Tecnologia,4
48,1975-07-23,São Paulo,3005.79,Ensino Médio,0,Casado,Comércio,9
35,1988-11-16,Rio Grande do Sul,4288.34,Ensino Médio,0,Divorciado,Indústria,3
44,1979-04-13,Tocantins,4554.76,Ensino Fundamental,1,Casado,Saúde,16
47,1976-11-23,Ceará,12893.84,Ensino Superior,2,Casado,Indústria,22
60,1963-07-11,Bahia,9552.2,Ensino Superior,3,Casado,Comércio,30
32,1991-12-25,Roraima,5040.15,Ensino Médio,1,Casado,Tecnologia,11
83,1940-09-21,Roraima,8267.68,Pós-graduação,0,Casado,Indústria,27
26,1998-02-18,Paraná,3082.22,Ensino Superior,1,Casado,Educação,0
57,1966-10-26,Rio de Janeiro,6107.34,Ensino Fundamental,2,Casado,Saúde,15
25,1998-10-28,Espírito Santo,7768.61,Ensino Médio,2,Solteiro,Tecnologia,1
73,1950-09-12,Roraima,8051.14,Ensino Médio,1,Solteiro,Tecnologia,23
35,1988-11-25,Paraíba,3431.61,Ensino Médio,0,Casado,Indústria,13
42,1981-06-30,Mato Grosso do Sul,5513.82,Ensino Médio,0,Casado,Saúde,1
49,1975-02-03,Tocantins,8444.4,Ensino Médio,2,Casado,Indústria,20
50,1973-07-22,Rio de Janeiro,3116.69,Ensino Fundamental,3,Casado,Indústria,28
39,1984-08-02,Distrito Federal,5406.27,Ensino Superior,0,Casado,Comércio,4
22,2002-02-25,Rio Grande do Norte,4523.11,Ensino Médio,0,Casado,Educação,2
50,1974-02-06,Santa Catarina,6124.23,Ensino Médio,0,Solteiro,Saúde,28
28,1995-09-20,São Paulo,3602.28,Ensino Médio,0,Solteiro,Comércio,7
26,1998-01-23,Pernambuco,5730.15,Ensino Superior,1,Solteiro,Educação,8
25,1998-04-29,Rondônia,2280.35,Ensino Fundamental,0,Divorciado,Tecnologia,1
19,2004-10-17,Minas Gerais,6024.0,Ensino Médio,0,Solteiro,Indústria,0
27,1996-09-26,Acre,7904.99,Ensino Médio,3,Casado,Saúde,6
36,1987-07-31,Paraíba,10324.84,Ensino Superior,2,Casado,Indústria,9
24,2000-03-01,Rio Grande do Sul,3372.8,Ensino Médio,0,Casado,Indústria,5
35,1988-08-24,Rio Grande do Sul,5356.38,Ensino Médio,0,Casado,Educação,6
54,1970-02-17,Distrito Federal,7317.04,Ensino Superior,0,Solteiro,Tecnologia,3
24,2000-03-21,São Paulo,4719.93,Ensino Médio,0,Solteiro,Saúde,3
30,1994-02-09,Roraima,4906.84,Ensino Superior,1,Casado,Educação,6
60,1963-12-20,Piauí,12090.28,Ensino Superior,1,Casado,Tecnologia,23
51,1972-09-16,Distrito Federal,5365.04,Ensino Fundamental,1,Casado,Educação,14
73,1950-11-15,Distrito Federal,21711.14,Ensino Superior,0,Casado,Comércio,47
41,1982-10-29,Paraíba,4946.63,Ensino Médio,2,Casado,Indústria,6
59,1964-07-18,Acre,5697.56,Ensino Fundamental,0,Casado,Comércio,39
25,1998-08-23,Amapá,8174.88,Ensino Médio,0,Solteiro,Tecnologia,0
38,1985-09-04,Maranhão,4246.83,Ensino Médio,0,Casado,Saúde,8
23,2000-06-22,Tocantins,4882.33,Ensino Fundamental,0,Casado,Tecnologia,3
60,1963-04-13,Acre,9838.32,Ensino Superior,2,Solteiro,Tecnologia,0
46,1977-08-23,Santa Catarina,2884.29,Ensino Fundamental,0,Casado,Tecnologia,14
22,2001-11-06,Mato Grosso,3561.9,Ensino Superior,2,Solteiro,Indústria,1
18,2005-08-07,Rio Grande do Sul,3228.88,Ensino Superior,1,Casado,Educação,0
37,1986-04-29,Distrito Federal,4684.48,Ensino Médio,1,Solteiro,Educação,18
62,1962-03-29,Acre,3642.68,Ensino Fundamental,3,Casado,Comércio,15
23,2001-01-16,Rio de Janeiro,3837.25,Ensino Fundamental,0,Casado,Indústria,0
63,1960-10-21,Rio Grande do Norte,11474.66,Ensino Médio,2,Divorciado,Comércio,37
51,1972-09-24,Rio Grande do Norte,6241.64,Ensino Médio,1,Casado,Comércio,1
42,1981-07-17,Alagoas,10642.62,Ensino Médio,1,Casado,Tecnologia,14
27,1996-10-27,Sergipe,3537.13,Ensino Médio,2,Casado,Comércio,9
39,1985-04-09,Paraíba,10625.44,Pós-graduação,0,Casado,Educação,4
26,1997-05-05,Acre,3533.96,Ensino Médio,0,Divorciado,Indústria,8
82,1941-11-04,Mato Grosso do Sul,2069.5,Ensino Médio,0,Solteiro,Comércio,2
61,1962-10-30,Rio de Janeiro,8608.08,Pós-graduação,1,Divorciado,Indústria,7
33,1990-08-26,Acre,3611.87,Ensino Fundamental,0,Solteiro,Tecnologia,11
36,1988-03-01,Paraná,6333.61,Ensino Médio,3,Solteiro,Indústria,11
64,1959-11-22,Mato Grosso,6995.9,Ensino Superior,1,Casado,Saúde,5
